Temperature_C,Pressure_bar,Catalyst_wt%,Time_min,T1_inlet_C,T2_outlet_C,P1_inlet_bar,P2_outlet_bar,Stirring_Speed_rpm,pH,Yield_%
80.8233797718321,3.4536607837431594,0.9424188836392045,151.94786080741403,75.97489925128622,81.60430947168987,3.3611183211372007,3.444322097853165,252.32278013344984,6.330999549327311,128.66240248482146
118.79639408647978,2.6729721451624755,2.4753360159932942,137.71846143397414,120.56448487920188,118.58995058061478,2.6985105207299074,2.6200389339176384,341.4948472251786,7.413208257988435,156.17501418871382
113.29770563201687,4.730913933416053,2.3881186793732265,173.3285543932402,114.77139342620174,113.82843033081613,4.64137930117975,4.579466902497976,227.42659754514145,7.0706955361233135,161.02480333108633
88.49356442713105,4.464255558001634,0.5788536227370118,32.734887401454245,87.93090931289463,87.32804711190788,4.423445474085612,4.496414879135558,387.7045736784058,7.2706466934166425,123.26188768945885
87.27299868828402,1.1808746804247576,1.911150345031377,59.366697852531914,87.40698012273376,82.39536437173116,1.0812931409457347,1.3563679875894818,365.1595041788677,6.3929739339124225,122.57627460307205
87.33618039413736,1.105467897989008,2.3504966348313316,31.134431246721316,88.36805882954556,87.06762206976475,1.1705815221713738,1.1073080610673518,322.2096572638497,6.423491724104839,122.55474463476838
92.1696897183815,2.5058534675121984,0.8611506902546671,127.12120712319044,89.04459800460842,95.01518599058139,2.591698579177865,2.528379879236953,356.4131064421224,6.0829946510198125,129.46996169760925
100.99025726528951,4.242213323127332,1.635890461105259,164.70458234249804,99.93215191059693,102.8426880697727,4.21875126613159,4.311485598639018,468.97239754070307,6.644135070391459,144.32388313174124
97.27780074568463,4.949104517259778,2.3309765951760837,66.5223444864449,98.86633010492828,99.20859571486697,4.952928316755781,4.822171467605108,258.88829069332013,7.11948932266735,143.49501908914954
91.64916560792167,1.6016675644141127,0.5678919571715977,169.055181719446,89.14058676158318,94.12142705153411,1.4568084229507583,1.7719190302270733,206.76935351160418,7.715869827994657,130.5456521160925
104.47411578889518,3.3765228614085405,1.8948405344936798,39.04010854343413,105.06123165322843,104.65143097081805,3.346555196607862,3.396755741050821,458.4994654097303,7.333854894917361,135.30982366837495
85.57975442608168,2.523563426524086,1.0946980147451015,170.16540402082714,82.86659081683487,85.97438584089286,2.5185429648199116,2.686749116432997,373.13512471637193,6.870792646799503,135.56086506127227
91.68578594140872,4.879657591258413,2.3487923907530606,82.74340308594516,92.61864590627577,90.45048215054003,5.14173690036141,4.806354291706014,467.1975366385527,7.906240228788276,138.87681453293445
94.65447373174767,4.368475692542835,2.4421164903307355,45.213124267382476,94.5831907671527,94.02232801969357,4.257278989965418,4.5502818847986175,379.0835670239518,7.438490401151664,138.0072025960132
98.24279936868143,4.353314818844551,2.388532978226868,102.88076387794885,95.01253573687042,99.47434166822372,4.499732542719795,4.43083036824803,443.04832698791074,7.8603304057251,142.33795070051602
111.40703845572054,2.874772639179881,1.4484284333149275,68.5164851580762,113.73651716463488,113.81480733005817,2.974458516526462,2.930076647765117,328.9020090065444,7.055175946544331,140.29920079754342
87.98695128633439,2.6592780093506607,2.2240853019786266,72.73093529428843,86.5177681327383,87.70805873497238,2.6873416497996745,2.6826804547859755,424.95797938648064,6.517808549586279,123.81188006005836
100.56937753654447,2.093628287722825,2.189098797070141,76.09349473894298,98.9488726625157,99.66899900684164,2.269490336142338,2.06877542591538,473.9124400669568,6.105653372729444,133.06417369697255
103.6965827544817,1.2255019866037085,1.1382009464865113,150.4538846748995,104.09772114894358,103.69763867219488,1.2627125338643947,1.3455551524510958,371.6368891166619,7.452169702967701,130.95815851118084
81.8580165087999,4.458889505020213,2.1578309483013545,110.87419150128817,84.15529120765734,83.06043000665814,4.497805424587006,4.472925492005018,254.23554516871386,6.2426059960110685,134.7860282781374
104.30179407605753,4.251604036520311,0.5740152694309852,76.69615487340054,102.27015043810074,101.41408444379044,4.2462919712185565,4.054897066161596,280.63928450905945,6.605550256543935,139.45080143700932
86.82096494749166,4.998870693144522,1.692539756964106,121.55006749663775,86.9443246471876,82.22860304121718,5.1212275813863855,4.8871520469738226,259.59337306922174,7.064941815767795,139.71334914039602
82.60206371941118,4.9865473482956215,0.9600176745754061,137.42260113347902,83.45969672007233,81.500990020428,5.09619427167671,4.967962773076347,274.05710827871985,7.128833175559495,125.69307233166006
117.95542149013333,3.22172682241051,0.7411337715545576,70.89360011003006,119.34163270465962,115.51399663830502,3.1591590936608887,3.252726720727065,291.9246348053109,7.2011663939742725,147.55266259787564
118.62528132298237,4.075949660722042,0.6539064032584183,92.03236522880272,118.97816443353682,117.60900092768776,3.9440249412621653,4.070290811832052,366.54013602595654,6.332510660699401,146.95895366277549
112.33589392465845,4.7790629195297125,1.8925775517562795,48.282914000542135,111.60183824649181,112.0403332870235,4.7587648557901465,4.900959998509079,376.39748883914984,6.759474809643297,145.12428003049482
92.18455076693482,4.398589562709645,1.1797499275361323,57.17240243020205,90.52937032563737,91.2780539488888,4.3185857062698805,4.203479376305783,327.9499241725583,7.234388454233933,131.6497195187143
83.90688456025535,1.9893924069727906,1.949533543057523,132.16767809474743,84.0791723263481,86.81181962919683,1.9830399495112552,2.0037512006233067,384.62623394625064,7.939637729267569,128.15665559093344
107.36932106048627,2.802176541240374,0.6307126815978847,57.215752154344045,105.22504303651506,108.0228105896909,2.925920354708788,2.6203786187016584,224.47247768340978,7.455262275399377,129.95948796011533
97.60609974958405,1.51663766060598,1.1305806756612207,108.77450755005903,91.76339878259483,98.20704846880571,1.470907495097301,1.5926088901543967,226.33647111744799,7.845207514187916,128.82050564620843
84.88152939379115,4.8162041090348895,1.5789825847506744,136.3569392583649,85.75464900210649,86.12594368187796,4.811921770903732,4.80675823759069,251.54883810729754,7.524424116628354,134.76668321945843
99.80707640445081,3.42469853780352,2.0814463296779273,46.03153846421158,101.6149460866232,97.52941016888927,3.4305008112843596,3.466659535005932,355.4232494121034,7.183433937784801,134.74735947243929
81.37554084460874,1.9145712220138509,1.1375050058641398,115.09683294433553,76.64967597352506,83.45376441944927,1.9994143102343793,1.8281829259548743,264.19840360949405,6.384046738272689,118.362758041416
116.37281608315129,3.686802737623427,1.7517827528740182,68.48441755520457,114.35335467373142,116.22128751008037,3.462113804224966,3.814749230789202,284.9853210477732,7.333371303785026,142.66715253114023
90.35119926400068,3.4725129618315833,2.2719554964723745,174.43903128563696,91.58950778601108,91.6921604984831,3.4118429323550536,3.5766854282374685,320.0938508518982,7.246759131919815,142.11692432066994
106.50089137415928,2.432650872131362,1.7317263763646091,102.5318470079887,110.61588231358267,104.35717690807897,2.4537792413593094,2.491005302432551,443.55983720311394,7.2049383409145324,141.0318908289665
92.46844304357644,1.454230368798516,0.9659189495072675,150.89888246627373,92.51003045892726,89.36092551154431,1.5742382644412023,1.441278644112172,204.15864077385802,6.9795717359764815,129.01702825000802
100.80272084711243,3.6862927823711984,0.548801563113076,112.53398132343926,99.34671496465415,102.43850016316249,3.637102537620578,3.7442785109007115,394.8136460709867,7.057313207978551,137.59015932591288
101.86841117373119,3.081230803615173,2.2401977478018598,36.511879928222875,101.50261829152151,102.62123022592623,2.893575533010986,3.0105415468164383,400.6629593122056,6.668885054236208,137.00031428020355
87.39417822102108,4.089273566942557,0.5425388217007743,124.97270633910335,90.14393105931745,85.59007511230605,4.151244711539171,4.1748291328446285,439.596734106991,7.038625385284607,127.86129853789302
118.78338511058234,3.0806540044479735,2.249403345368399,172.71050133099854,117.49145675233328,117.04405894803295,3.0171177655654104,3.2456020938803656,479.82588171809397,6.395111811356957,159.63516850853276
111.00531293444459,4.408726001274161,1.557874268054424,120.24177302194968,109.40692892114409,113.25618250327413,4.289759335365125,4.51578705727208,206.04135468478694,7.610348794720753,145.3698893276286
117.57995766256757,3.207627355097942,2.378135397025792,152.87832891401854,116.6144706182035,115.20113387683291,3.14519281612662,3.1346671081172013,246.13511165396486,6.371553909397416,153.19359949109634
115.79309401710594,3.243751886141545,2.0975664715473306,162.63096950226117,113.88643680058851,119.07843992361786,3.22529935037596,3.2798936178688556,465.8513882167979,6.169932579778933,151.4346977154068
103.9159991524434,4.5066144106333805,2.495868221066675,64.21196579233987,104.161339784433,102.11475768314767,4.446139944179559,4.377300256257516,337.5555686561046,6.872492052714315,148.97921647482138
116.87496940092467,2.613931464849588,1.2014236309034203,61.806725986234,120.12432631786379,118.15175325214143,2.3933748591396813,2.671170495967156,369.37719168003906,7.316614879012124,143.0537635433644
83.53970008207678,1.536060913802563,2.034376577862254,121.64714832764876,84.18585862830884,82.88246313057881,1.6257675334912762,1.5811212550888167,398.90816111694426,6.875433649867083,126.8656037142132
87.83931449676581,1.115130705253356,1.3038618272184843,91.6542704710057,87.33460749251323,89.04568935893049,1.2426182093812281,0.9281490713001395,403.71998134869125,6.553508263902617,123.6739865358545
81.80909155642152,4.0205490226944764,1.4597512406078177,155.97919543000805,81.22546901859043,80.72086355219314,4.085701221828427,3.90437063830324,479.52212099495245,7.116342367780882,130.29662000348733
93.01321323053057,3.4812382054138586,1.7550109264367402,165.00346850970166,89.88683161313725,92.68762741838597,3.367469638371377,3.452924315739482,499.0848252235009,6.6940046708244,141.0133791298096
95.54709158757927,3.8163190723968943,2.2473542283726777,83.01320689540772,97.3133111418736,95.62892993837072,3.7961699190021423,3.786233097682812,416.04723827928206,7.865735380253266,138.18767611428322
90.85396127095584,1.851856646035643,2.46816693839859,65.5305838461723,90.69828687693023,88.84958635939289,1.8512045145126972,1.7309089524937624,286.16636276154526,7.845290279207144,131.11780273503973
113.14950036607718,1.545485902347079,2.0365468277290364,147.07882728657927,112.78854053889593,114.63114905691742,1.60536534130327,1.5843837752822973,463.9257206883031,7.004743639944191,144.902268501776
94.27013306774357,1.0581786626715277,1.3355335643346675,71.22090533222041,100.6563482034333,93.2437059348004,1.1250127115433357,1.0833260235655788,214.76627436222847,6.6557679880365175,121.48621674301722
91.23738038749524,2.402350235226388,1.3427140045541404,153.39214777705178,91.8348862042266,90.7801805568152,2.3289328553485382,2.382923322028536,269.3242558623489,7.474264827913278,133.7583214564073
101.70784332632994,3.3596707474185323,1.975164603177783,93.56073804731443,100.20426122613956,99.71914457711291,3.367870303059888,3.284091597402696,469.21571523911445,6.073425886966133,142.77274317301058
85.63696899899051,2.5689761803989293,0.9775542915366047,130.13248489372057,84.78425380657943,80.51230168139989,2.614704220860453,2.6738468930405856,276.8574543318065,6.949538012087302,123.66693269543082
112.08787923016159,2.7498996880949163,0.7209482262627893,44.33029707520023,114.3847706485551,111.70582370496125,2.8954819203095927,2.915440399403746,266.19531788652455,6.672646788540667,133.84531432970198
82.98202574719083,4.616634777974994,1.209244315281553,123.57889870148595,83.20856656826636,87.80725659041667,4.687085431957467,4.56827862959034,241.43758794207417,7.84107177020511,128.70464874282868
119.47547746402068,2.3930218680932014,1.0744779833081635,97.76515181058437,116.59892150738595,121.04468603981674,2.471927536830753,2.3318051763777192,457.733527294075,6.0240060545453655,135.76028202564734
110.8897907718663,3.055957956639243,1.0926162409119802,117.99126947632112,112.7282486410167,110.8512700123975,3.0643406194321794,3.105078723180443,350.017477757326,7.105629751436698,142.73348896826388
87.9486272613669,4.134612050964572,0.9672155020998199,55.20213116172951,86.61233909028891,87.42284560295036,4.275657965484922,4.098809112989874,402.4679609162464,7.481327162133252,128.3192826073975
80.2208846849441,2.5861711292850806,0.5841863792727238,140.5310617416273,83.96748023737919,80.26581647056818,2.6271474088810303,2.572231409218757,271.7199152225089,6.9700359750480825,122.1337470264182
112.61845713819336,3.488346800911494,0.5357478694668276,159.41956163148427,114.77855326962266,113.71269536854378,3.4022380098941367,3.562312116083961,427.41212630336497,6.170806060325443,139.36390721069603
108.27429375390469,4.44945483498698,2.4754447794720633,62.510970013616344,107.37964996258718,105.91266812328699,4.5897918319994995,4.258519226236251,428.00166348862956,7.944922780055805,146.86322138301745
109.1602867216395,4.7980824946305685,1.3555462674717247,44.35718332802426,111.72231944510972,111.38893011097724,4.867872821884471,4.929912727115836,293.77940747249005,7.036020862752196,135.960723487638
110.85081386743784,1.5882939237161517,1.2686532943193634,33.54578790695046,110.98652488849264,112.28157649832032,1.5439895216033035,1.5955619761490858,323.2047899030849,7.228372488638023,135.2055498805846
82.96178606936361,4.706350500645978,1.8592945653861397,126.29572506648991,84.66733341960806,84.39815752077948,4.658401203906053,4.665201186189759,262.9070832290603,6.473219565415015,132.39126547977472
94.33862914177091,2.9684651723181528,0.9365077757301283,121.06410541331711,95.30809477635985,95.21558061939037,2.998122726832229,2.959541756896008,492.96830699687126,6.966996170213608,135.1266837282718
84.63476238100519,2.0329775531958334,2.3999223679004507,112.0046119071105,82.94204907102345,84.67399569639316,2.079296032722592,2.0292204886978853,393.6807731175235,6.858298983916644,131.69386858791205
114.52413703502374,2.8365430249530452,2.0726900288311043,64.79206441739632,113.23703737038882,115.86985950695738,2.856272251516166,2.6634228946085527,480.36316421465466,6.149791684003968,141.48742704828896
104.93192507310232,4.920130301141908,0.678822004624519,88.6358993858272,106.99184670826465,106.11555334058508,4.951261168486196,5.069624123887232,291.01566308874,6.212320707094935,137.26623821804364
93.23592099410597,2.9704723759714784,1.3351615515698567,119.17145027792596,92.56637032989289,92.52783957222393,3.1404681134291166,2.97460493919854,434.5672738990669,7.674945039237549,133.59884034160615
82.54233401144094,2.315006441150033,2.2582366151243294,104.5150288288754,81.73503708495694,81.39513046564714,2.4221607563735215,2.3593066541947705,429.7575931654226,6.4796399044131805,124.74733622127215
92.4392928686265,3.533603417266903,2.3894640445828204,178.1678280322331,90.5290477099278,92.64300545915047,3.5526669763934056,3.6287583943243074,407.49669555996246,6.389916542997261,144.33938807357742
93.00733288106989,1.9605824751127723,1.4348030224997395,50.465962883509974,93.85453101225681,96.10537318406026,2.0547135331895205,1.8584662293567422,489.6916925800401,7.009822902500279,122.42924776229536
109.18424713352256,1.3034533124346557,1.7268227784214154,134.27168310713907,113.30929697200885,106.70603298221477,1.2002009220819017,1.3508005023381786,318.0666008318947,7.537494262725026,134.10500817091614
105.50229885420853,1.515518887642597,0.8340678921841505,90.64781521564382,103.36723302569999,102.56724832270365,1.5553115926372778,1.4887547785527175,239.21519707692718,6.123893037157976,123.33645604007307
115.48850970305307,1.5121833558310898,2.482337252273953,94.22994223884221,115.53694861639859,115.8180313855261,1.6931139908044008,1.5968604333527392,401.5126577732182,7.153615839276512,145.2158819532016
98.88859700647797,1.6076107740491774,0.9633434027668868,137.63966484872645,101.71303811730883,98.99037241019,1.58580618450994,1.3948880320140278,418.79294014316184,6.238420885681147,129.10301287579955
84.78376983753206,1.5553086905976405,2.385463548270251,133.86542269865544,84.62448705504063,85.13045316627287,1.470545297735732,1.5453992605735136,372.5181720376444,6.072922101651237,127.29112442611229
108.5297914889198,3.5634989792128584,1.799293297984737,178.68839905532823,109.43453508141927,109.0176978847368,3.4982900903535525,3.5032169136344624,262.0453679400189,6.105487904324435,152.9692512522282
110.4314019446759,1.7275203375965793,1.7154735897577182,49.25914341811878,108.30661488838214,109.98499743540629,1.6185570338623405,1.7707466326599948,351.33678250080663,7.6683282164168824,138.34358860052896
102.45108790277985,2.382669133295453,1.5253770220330172,45.616447407624946,103.30770209719515,105.430814779984,2.3041929424826826,2.429673552032273,293.65692097073884,6.235944967256123,130.26856144689165
110.83868719818244,4.587153639624047,0.9613396234355174,138.65082256931117,110.46439866817335,107.63687924122941,4.550102829765044,4.516391050141844,328.2399584500067,6.090302728824584,147.43521785958652
99.75182385457563,2.8958465610514894,0.8530560640110165,116.75803755096136,101.72328384593536,98.09482980501514,2.755289859133625,2.824629174633885,393.5655727533992,6.875799774285825,135.09290969989922
100.90931317527976,3.6702309540841087,0.9409724181403507,71.12409998397088,103.28408527840926,100.70280365498166,3.671792787479069,3.659164417228376,423.56442280725037,7.68798694388405,129.71537962478294
97.10164073434198,1.6892794848065193,0.872876524288509,41.91290534834799,102.2807680183792,93.81526311203365,1.779507202185184,1.5996152620749986,269.6674072704029,6.524816752978603,122.56033685098149
81.0167650697638,1.769156075234683,2.0591689471335064,42.84873743946458,82.17603141619095,80.66505626089966,1.678380457219991,1.8533544447798957,321.597608194086,6.843425235051833,120.18150695147082
84.31565707973218,1.1634744650659155,1.2002505183334602,164.12863119961773,84.9672497128965,87.63859741118821,1.3154028574300924,1.126553745021171,280.7484712974888,6.079845065127502,125.83378858845961
81.25716742746937,1.6757402522886582,0.6156853531267927,58.78009870781143,81.64593603062404,81.2989404040613,1.7268194611414176,1.385041430356494,259.5894841585607,6.898157028269752,106.58996789424342
105.45641645055122,2.1143613561278345,2.438205260281623,78.50573431732812,104.75008386492983,105.91781826198859,2.2174194146902404,2.076879150465654,435.0161659987515,7.155226161274268,136.8615338541457
92.57423924305307,1.7080419371069873,2.2675717699268514,63.998460334048204,93.25120692997645,90.0539097127079,1.6422584817217736,1.6041875550225901,472.7758083310977,7.14181410750429,125.345636243594
100.34282764658812,1.3548101350282225,2.355504566390426,83.2494458747906,99.75202482631006,99.11010483050916,1.440262657734884,1.1916825534821278,311.069655705373,6.6648533843487305,133.68467142571467
116.30265895704372,1.4825434844024032,2.489815645292871,40.41357641191401,116.63958090958295,115.55226619639585,1.373350094362872,1.358800820580146,425.3836773121301,6.631066361326271,142.09489564835607
89.971689165955,2.843115072130903,0.8477904984389746,107.85896863624056,92.60688423717092,89.33625897244254,2.932139822214554,2.8540559193142,469.0985868093233,6.213247237873196,131.29171745746322
96.41531692142519,1.82533487362317,1.2924840378053175,40.14188453883224,94.40223179086591,98.97860451143272,1.8425188076025232,1.9581989564479931,453.8372631590695,6.733596641292537,122.42673672156513
110.22204554172194,2.457079444192302,2.0164769514081824,150.05347617335423,112.50180266398003,111.33742766317219,2.51240456619078,2.4883978915787996,254.84401656176777,6.198989337745929,145.32695073568783
89.15192661966489,3.0136690834194275,1.8920412361075845,65.05681228656496,91.78615675434462,86.92901070579083,2.8961096228569425,2.9530187445978537,486.8875644540084,7.533191889424103,132.1527649838663
83.07919639315172,3.761579314517461,0.8077918126797101,111.0017871906766,82.84305933916956,83.57220595001573,3.672072330289801,3.8071697340345314,313.0029321288387,7.932548595496372,126.82187829094575
91.59005811655072,1.1572485593643957,2.1316662499812358,162.01186313421874,87.34634831853353,92.58650161354429,1.2169713811897342,1.1113395283424965,301.7721983521509,7.940148913333414,136.42663966191344
86.44885149016018,4.197641595636171,0.9488811436733213,127.63160535707912,85.23320751597132,88.72914956720271,4.10280679521375,4.128181558719856,218.7293981833341,7.730142198750787,132.38217463478514
117.18790609370292,3.511601557963631,0.9476352296452462,109.94366798270029,119.78189518682514,120.34898746683967,3.5579221871735434,3.3961652911403326,345.8520962314649,7.201584298679238,142.66566883979692
112.32481518257669,1.3270361277954876,1.5739488457868271,78.65006296730634,112.27907905797892,110.29462679892094,1.190322347149463,1.1518532471203158,232.70408469227863,7.40173139448776,132.20187975881547
105.33615026041694,4.4943144964271085,1.6858798696834063,79.95028695872969,103.33754579582713,103.71443523799627,4.5791319176937755,4.455322125771164,274.56194627822777,6.570411605360828,139.10267645168366
114.85842360750871,4.683489602127253,1.6601724156756223,130.42304327972852,113.84887376505228,112.34326788967948,4.5602372706504015,4.699294951119266,295.0827865301844,7.2615408403452415,156.02812881698242
112.14688307596458,1.244311839419455,0.6829736747955097,179.12090418317513,113.82812312897369,111.67884335775062,1.2995418331874073,1.234649472417966,442.64789704750524,6.911299098879755,142.95355246143944
87.46280235544144,2.107510592588815,2.2549217252607607,129.2758784774068,88.5562694918442,88.39551910433411,2.170073685953415,2.065913899794079,462.64659511876897,6.9640346795538655,137.01873381598122
115.70235993959912,4.224805119172245,1.0312000851774121,113.66751260550373,115.22449574125973,117.67702897277732,4.155127937329288,4.130230513102568,290.7398952384409,7.515553120750316,150.98695131215945
101.57368967662603,3.9930387615346334,0.7590298425656083,139.5975765358869,100.84004085299665,101.42178762934098,4.051241418243106,4.05386338070313,457.60943637337215,6.5638367111945035,143.37132053965078
112.2976062065625,1.7380840774255093,2.2774961597379546,99.78084184255772,111.51408990847486,111.65791116005282,1.7641283037588649,1.6063708854308507,457.1692812109373,6.636079223389039,141.09175714306014
115.84365199693973,1.8373972933468412,2.411302996459507,39.021351390117786,113.99883162794272,116.1471679814372,1.7835131077275674,1.9150000847311888,429.39528511546206,7.849283582257273,137.64605736815315
92.72013899887456,2.481888411165528,2.2242552345309012,114.34452238168647,95.95089037781344,91.04985319561452,2.381032942757907,2.3816667092728556,244.00853420455445,6.112448589701945,137.13776879884614
84.40207698110707,2.9380919407640853,2.1190321494497564,173.64379267580702,83.75743604268439,88.58115442449662,2.741829371596827,2.862848417028782,407.0968540702187,6.971268596826681,136.6642743993701
89.11740650167766,3.473019086121184,1.8104839612780435,56.29544135364895,91.55172354332866,85.90208444744155,3.5079840908511533,3.3263405670596162,483.50721937417063,7.825601600815723,129.50439894013556
97.08431154505026,2.4756545582790896,1.6017147412182786,133.50073362309985,100.12694364889516,97.45379270284171,2.319174281142884,2.425514343590526,404.7621436301471,7.220726015636314,136.76612471884533
112.72059063689971,2.8501388645325916,0.6739735198228203,60.140053298858476,114.71721243319564,116.767803075359,2.8596732844767225,2.9476701103803893,299.4850547323502,7.092814148424264,136.7584687184013
114.42922333025373,3.989883752535026,1.3169064261413974,110.37415267096219,113.56598270481764,114.44282301937373,3.963538930926801,4.041446561379422,350.1737952292494,6.49948835845871,151.88804205596946
80.27808522124762,1.1467328115623916,1.245377034024628,44.50146744700794,81.08554540192084,79.89800715124463,1.214647089106211,1.244575022765195,393.71751300531605,6.6865509781288965,115.8523752935516
100.42989210310263,2.009747777376083,1.0195075675206524,97.55564043872778,100.3815008903208,99.71500125748177,1.9795432274270965,2.0619620319694767,353.17112261855107,7.704096831609386,131.82670261240037
96.69644012595116,3.8533983435382098,1.9468402273771699,143.4244993342869,94.8890364044909,96.33565676242634,3.8204535649035005,3.7430313606851726,235.98588251929095,7.118436263536916,145.25032797927201
88.88431241882921,4.580827350748797,1.4917514701575416,82.13572863584731,89.53303098227242,91.63000936818227,4.654014421177627,4.547748428316042,293.6192133956062,7.02948438751356,134.93528647784814
84.79461469334731,3.0467097684626645,0.6620924318152959,129.7367586730827,82.43653511102771,80.3708908706883,3.080215571371076,2.968689855550918,440.7188091660897,6.199159427080058,123.84614666244696
93.50460685614512,3.1284539410612626,0.9403664038996227,149.31749411845936,95.87996563306824,96.57147425873777,3.1600695367795404,3.2615114314651668,458.4254138286552,6.032056312910246,135.96927848111577
117.71638815650077,1.4286880453591042,1.8665175273191918,169.0766729219179,116.78715356190398,114.86847385160048,1.4756148043399568,1.309009180716473,241.19000981467107,7.927370377374098,144.30547731642892
92.92811728083021,2.7896494672938186,0.6522617189806004,65.19631227831803,93.3304365925759,92.39481262236137,2.636092254973108,2.87901923623273,485.7160257196174,6.7539723345736835,127.15933173808257
100.75162486973464,3.1304690658200927,2.202413828097537,89.89738737139622,101.31820061282693,99.89313602913732,3.206147933818791,3.2197644528309697,298.6467853545828,7.206426124199009,136.0279079631124
108.12075835580711,1.9698820145389186,1.4902930540279486,52.862401999562614,107.60294840839896,109.29786489534855,2.031128893940279,2.1528440347105273,398.694121619216,6.15943014637457,134.30490935485943
94.54518409517176,2.076972923797524,1.461173154653296,178.8725253237563,95.71857169812232,91.34893539140427,1.9753046109398742,2.036004264534574,425.5475437870043,7.3662285714460936,133.0767216142829
118.87128330883843,2.5091366524184906,1.6848155693190352,169.0501451886443,117.92147599559338,119.79562864100231,2.4847286050510706,2.5803688683765067,443.58387039136505,7.865133417411922,153.71300467967777
118.49789179768445,1.0802847911109055,2.149361931850298,110.99356954208393,120.24048639259894,122.54651104425815,1.0763540623481425,1.3084499747647897,483.72491066777906,7.1513305059948395,144.40425139233332
90.07129183301457,2.288316662332713,1.195618415804386,156.30499415646318,87.37933247252107,87.34494382382894,2.2748669838925397,2.2265524946393436,293.87586440864675,6.252230644750821,125.75010715502223
99.88994023569542,1.8457920279861786,1.8560323051181271,108.14369659080633,100.14269939478824,100.26935257091621,1.879178024643032,1.6922880032329426,457.55193636546636,7.163443054946954,135.58799238527945
92.03513239267079,2.3099894087116586,1.6314639279915821,123.53785320041396,95.91299039078736,90.71116803707757,2.453126086894777,2.121988405320882,239.5060710308621,7.5326944262093045,129.61262793158616
91.3936197750987,1.4790485272770049,1.0340565403388426,43.36866481740249,89.39295712588755,92.24539418748478,1.5872252000442877,1.550319730163138,411.5122719060778,6.812833073148037,121.29605776005525
81.47547789418131,4.56210912295958,2.257259972710316,143.29056307452117,80.11998795313161,81.51377344901282,4.4308872036164395,4.373794102153721,422.5933188541958,7.759675495882936,137.6061906425838
104.38257335919587,3.3743698142161946,2.094852043213856,49.15702254528522,105.4103890585137,103.09959954110725,3.4365768132467993,3.3371379089224025,403.3169723603961,7.297365906714729,140.0329233411304
100.10716092915446,3.7164092765779584,1.816903669316851,153.91014453787926,100.46632449303365,101.08290549889661,3.849302608531499,3.7601405952818543,275.6944208405459,7.798497836578405,141.5963520700845
82.05915004999957,4.156684954429354,2.201163458188484,147.30421315055787,82.76041024854669,85.66784626957306,4.195365806498274,4.175202508112345,461.912944104561,7.247010622494674,134.80604501920743
91.14585856946445,2.993768795716229,2.2345884019196047,136.31170466144647,92.12423282975978,90.76405098600985,3.1028668382348257,3.036313282134646,250.6575390111185,6.262575944009648,135.86766840089595
116.33063543866615,1.3476811523496948,1.9167259534300696,35.42405707871432,117.60007837578969,117.77015132296252,1.5489081969197713,1.3699101379297802,216.09043745624925,6.619383422210378,139.5029270705988
89.5824756266789,3.148426167274191,2.174026656727344,75.4692533917993,91.80187531059134,86.99592971093657,3.2507971218848892,3.2763127486055303,415.23949718357363,6.403589896504914,136.70878177986413
85.79579488364892,3.3473644720835165,1.8949429233385673,69.46688548662644,86.61543219750595,83.8829221300129,3.3722953316476896,3.252132834009637,342.6427145698201,7.817652995433725,125.80980278287598
